Geneid	logFC	logCPM	F	PValue	adj.PVal	FDR	Locus	ID
cds1369	1.2731076205783	9.87782478943408	594.240978908704	5.42609183286702e-11	6.48877371578954e-10	6.48877371578954e-10	RPHASCH2410_PD00880	WP_016735525.1
cds1644	-1.53783867190558	8.04250502261835	593.867706546553	5.44472533316093e-11	6.49032067580298e-10	6.49032067580298e-10	RPHASCH2410_PD02265	WP_016735761.1
cds3240	-1.21937141945978	8.15576692824601	588.217143002341	5.73623470234789e-11	6.81610364790099e-10	6.81610364790099e-10	RPHASCH2410_CH13445	WP_016734338.1
cds4065	-2.04926872690895	10.295362885325	609.688023289013	5.75530618982359e-11	6.8171237558575e-10	6.8171237558575e-10	RPHASCH2410_CH17615	WP_016733700.1
cds1750	3.45366494253401	6.36461294442425	880.517578332554	5.86509468443624e-11	6.92525217786904e-10	6.92525217786904e-10	RPHASCH2410_PD02800	WP_016735857.1
cds1053	-1.48828720313204	9.5956195004161	585.139980861232	5.9027200783603e-11	6.94776140040962e-10	6.94776140040962e-10	RPHASCH2410_RS24480	WP_008534338.1
cds1436	-1.34112315491451	7.51309555381548	583.978165561406	5.96705707271681e-11	6.95593133976929e-10	6.95593133976929e-10	RPHASCH2410_PD01225	WP_046977207.1
cds1538	-2.22247476775071	4.53130030608839	583.959895105005	5.96807541297018e-11	6.95593133976929e-10	6.95593133976929e-10		gbkey=CDS
cds4375	-1.7966782988468	8.77313300216931	583.884358926776	5.97228774969703e-11	6.95593133976929e-10	6.95593133976929e-10	RPHASCH2410_CH19185	WP_004672797.1
cds1245	1.66783281805149	5.79936356709095	583.674725853116	5.98399650388915e-11	6.95593133976929e-10	6.95593133976929e-10	RPHASCH2410_PD00280	WP_016735413.1
cds2917	-1.68368151137737	6.84712865221937	577.486918287666	6.34212998127831e-11	7.34515602746966e-10	7.34515602746966e-10	RPHASCH2410_CH03275	WP_016733049.1
cds2266	1.35197099225533	7.31681841268011	577.20128341941	6.35926355408757e-11	7.34515602746966e-10	7.34515602746966e-10	RPHASCH2410_PD05345	WP_016735351.1
cds2791	1.30243691757892	6.10671256129787	576.894825805016	6.37770694343478e-11	7.34515602746966e-10	7.34515602746966e-10	RPHASCH2410_RS02555	WP_016732968.1
cds645	-1.34148534392719	8.04518279409143	571.894378203561	6.68775274113581e-11	7.67860690492986e-10	7.67860690492986e-10	RPHASCH2410_PB01450	WP_016736573.1
cds5513	1.22617265443536	6.2085509458958	571.012070868717	6.74428822920023e-11	7.71983817794999e-10	7.71983817794999e-10	RPHASCH2410_CH21590	WP_016733183.1
cds4541	-1.88716249485842	8.95351170488475	588.181025567307	6.98580388421593e-11	7.97190973738422e-10	7.97190973738422e-10	RPHASCH2410_CH20030	WP_004680588.1
cds4715	1.64809717615169	4.97337235121972	566.414860454682	7.04815249955278e-11	8.01861240298664e-10	8.01861240298664e-10	RPHASCH2410_CH04320	WP_016737317.1
cds2671	1.33262484851804	7.0824496004466	565.989835366211	7.07705322300457e-11	8.02709400415337e-10	8.02709400415337e-10	RPHASCH2410_CH02000	WP_004678848.1
cds2036	1.8246308116351	5.20889990137313	564.562521100582	7.17513602518809e-11	8.11375653845287e-10	8.11375653845287e-10	RPHASCH2410_PD04215	WP_016736098.1
cds707	-1.70491426435049	10.6641682805023	561.465935285466	7.39349906945598e-11	8.3355021135463e-10	8.3355021135463e-10	RPHASCH2410_PB01755	WP_010001657.1
cds2046	-1.46901580607389	5.80785607486132	560.702930263495	7.4485026652082e-11	8.37229593870099e-10	8.37229593870099e-10		gbkey=CDS
cds2245	3.10536421495141	3.75455085545868	558.64147575742	7.59954117448686e-11	8.51649180122884e-10	8.51649180122884e-10	RPHASCH2410_PD05245	WP_004678734.1
cds433	-1.1845508517823	7.37545839510956	555.598602180738	7.82914498622315e-11	8.74760886072634e-10	8.74760886072634e-10	RPHASCH2410_PB00405	WP_004672431.1
cds1459	-1.73495019983947	4.5534709617998	555.048263153951	7.87154076634035e-11	8.76880270488451e-10	8.76880270488451e-10		WP_080956190.1
cds4476	-1.53253141291402	7.87860741253942	553.793144712025	7.96924753854496e-11	8.85130372011091e-10	8.85130372011091e-10		WP_004676578.1
cds6410	-2.39333254120376	11.2800142747018	640.415999285014	8.02786993040676e-11	8.87270714350411e-10	8.87270714350411e-10	RPHASCH2410_CH11500	WP_016734621.1
cds4694	1.41506301881156	9.55107252836204	552.946968118562	8.03592765601895e-11	8.87270714350411e-10	8.87270714350411e-10	RPHASCH2410_CH04210	WP_012485277.1
cds107	-1.14863855867818	8.27222794915882	549.605800349213	8.30573263998874e-11	9.14363449161113e-10	9.14363449161113e-10		gbkey=CDS
cds1546	-1.38854466644769	5.48825970428264	549.263985808993	8.3339330266729e-11	9.14777458030401e-10	9.14777458030401e-10	RPHASCH2410_PD01785	WP_016735672.1
cds1558	1.57798075215422	5.47223976751381	548.917422102018	8.3626406694721e-11	9.15244562158891e-10	9.15244562158891e-10	RPHASCH2410_PD01845	WP_016735684.1
cds1052	-1.31587662293799	8.76653059661263	547.942898584712	8.4439930912391e-11	9.21453823338424e-10	9.21453823338424e-10	RPHASCH2410_PC01475	WP_004668632.1
cds1115	1.40271899656869	6.5107259679885	547.579058256692	8.47460539374377e-11	9.22106046185551e-10	9.22106046185551e-10	RPHASCH2410_PC01785	WP_016737454.1
cds2881	2.12770067883542	4.54124301584962	546.900306384362	8.53206410457295e-11	9.25667128794682e-10	9.25667128794682e-10	RPHASCH2410_CH03085	WP_020465354.1
cds3265	1.53077025251268	5.70168010842917	545.916776660612	8.6161412480692e-11	9.32087187616272e-10	9.32087187616272e-10	RPHASCH2410_CH13570	WP_016734320.1
cds507	1.31111020996935	5.97575856727794	544.988604308431	8.69638433153988e-11	9.38056672995786e-10	9.38056672995786e-10	RPHASCH2410_PB00770	WP_012490730.1
cds1572	-2.99754199017158	10.0945771165438	858.745301451884	8.93463224676626e-11	9.59153366408324e-10	9.59153366408324e-10		WP_003571841.1
cds4526	1.40301548602142	5.5543070640128	542.19568030675	8.94321466407975e-11	9.59153366408324e-10	9.59153366408324e-10	RPHASCH2410_CH19955	WP_012484378.1
cds4687	1.06622248672522	8.76128473615401	541.128162564205	9.03973669668077e-11	9.66735270162175e-10	9.66735270162175e-10	RPHASCH2410_CH04175	WP_016737300.1
cds1760	-1.53723151098989	8.18054162182252	535.742837779089	9.54582288716936e-11	1.01794914719872e-09	1.01794914719872e-09	RPHASCH2410_PD02850	WP_016735865.1
cds6522	-1.30871197773899	7.48113018475945	535.018238244478	9.6164397952965e-11	1.02256631118735e-09	1.02256631118735e-09	RPHASCH2410_CH12080	WP_016734534.1
cds4725	-1.60988209651914	13.0995618633452	533.235979705757	9.79277201105149e-11	1.03836673193671e-09	1.03836673193671e-09	RPHASCH2410_CH04370	WP_011426894.1
cds4833	-1.37701581140626	5.67878595230136	528.124107789994	1.03201005320899e-10	1.09119029072352e-09	1.09119029072352e-09	RPHASCH2410_CH04950	WP_039752195.1
cds5933	1.05935195487285	8.82983007138778	527.710921436237	1.03641694889166e-10	1.09276299709901e-09	1.09276299709901e-09	RPHASCH2410_CH09015	WP_003570770.1
cds3253	-1.2609510761092	7.85011553782141	527.372296364815	1.04004516714434e-10	1.09350816309586e-09	1.09350816309586e-09	RPHASCH2410_CH13510	WP_016734330.1
cds4411	-1.31126873996107	7.53444065867877	526.387572932119	1.05068153415116e-10	1.10159691381731e-09	1.10159691381731e-09	RPHASCH2410_CH19375	WP_012484268.1
cds1718	1.19641621563464	7.9947045167651	525.765623450778	1.05746559963919e-10	1.10561277638254e-09	1.10561277638254e-09	RPHASCH2410_PD02640	WP_016735829.1
cds4854	1.0555152956123	8.91733311289036	525.096904167173	1.064817571818e-10	1.1101983764108e-09	1.1101983764108e-09	RPHASCH2410_CH05055	WP_004679595.1
cds4627	1.12975388302628	7.4929038275424	524.155778552072	1.07526685792778e-10	1.11797884700657e-09	1.11797884700657e-09	RPHASCH2410_CH03870	WP_016737254.1
cds4556	-1.32568160008498	6.78990542413989	522.560082756949	1.09326170770666e-10	1.13353977062217e-09	1.13353977062217e-09	RPHASCH2410_CH20105	WP_004680626.1
cds2921	-1.62538729076079	9.7839699109109	520.425740781311	1.11788966363914e-10	1.15587320745892e-09	1.15587320745892e-09	RPHASCH2410_CH03295	WP_016733053.1
cds4517	1.3237708740791	7.10882238453895	516.561146772937	1.16416965747762e-10	1.20040964956989e-09	1.20040964956989e-09	RPHASCH2410_CH19910	WP_016733492.1
cds698	-1.13063139936309	9.19168221263248	514.631249301739	1.18812586527304e-10	1.22174591036181e-09	1.22174591036181e-09	RPHASCH2410_PB01710	WP_016736622.1
cds3686	1.474022049081	6.61485264671493	513.241786485942	1.20573417006891e-10	1.23645561604601e-09	1.23645561604601e-09	RPHASCH2410_CH15665	WP_046977124.1
cds4597	1.26169463313213	8.13019971073933	512.707942260948	1.21258121726379e-10	1.23799685593871e-09	1.23799685593871e-09	RPHASCH2410_RS03615	WP_004677801.1
cds2962	1.11692266345948	7.12569855961106	512.609245648394	1.21385211362411e-10	1.23799685593871e-09	1.23799685593871e-09	RPHASCH2410_CH03510	WP_016733090.1
cds397	1.65985722593548	6.93707678144425	509.99983955372	1.24803019121231e-10	1.26651328376721e-09	1.26651328376721e-09	RPHASCH2410_PB00225	WP_029531975.1
cds955	-1.37212044242821	12.3128613081401	509.958573261282	1.24857975343335e-10	1.26651328376721e-09	1.26651328376721e-09	RPHASCH2410_PC01040	WP_029532346.1
cds123	1.56291650016529	5.56518348738732	508.990854202279	1.26154956793958e-10	1.27621081967509e-09	1.27621081967509e-09	RPHASCH2410_PA00625	WP_016736835.1
cds478	1.69697147802587	5.71066234524659	507.703553918117	1.27904983885279e-10	1.29042683202857e-09	1.29042683202857e-09	RPHASCH2410_PB00625	WP_012490703.1
cds3708	2.02646758266063	8.3473155624596	585.163933716861	1.28531741894745e-10	1.29326427395707e-09	1.29326427395707e-09	RPHASCH2410_CH15770	WP_016733890.1
cds1219	-1.53184957395314	9.19079228973747	505.063618260369	1.31584304189481e-10	1.3204290900301e-09	1.3204290900301e-09	RPHASCH2410_PD00145	WP_012489630.1
cds1050	-1.54597745407947	9.44237759988772	503.486290120431	1.33842260694264e-10	1.33949620796425e-09	1.33949620796425e-09	RPHASCH2410_PC01465	WP_004668627.1
cds3226	1.56220110216847	10.1799479285563	497.457645010796	1.42904453239458e-10	1.42637698260078e-09	1.42637698260078e-09	RPHASCH2410_CH13380	WP_004670343.1
cds1425	1.98014707264589	5.71399724573821	496.535744215522	1.44353222063969e-10	1.43471270023798e-09	1.43471270023798e-09		gbkey=CDS
cds1664	1.38733805511287	5.60213192330039	496.439040075075	1.44506195027977e-10	1.43471270023798e-09	1.43471270023798e-09	RPHASCH2410_PD02365	WP_016735778.1
cds571	1.97996534423154	5.70337203147684	489.670830156494	1.55704171841032e-10	1.54180083386503e-09	1.54180083386503e-09	RPHASCH2410_PB01090	WP_016736515.1
cds1218	-1.12056191446141	6.88846286017359	489.24223456547	1.56447128434369e-10	1.5450701892608e-09	1.5450701892608e-09	RPHASCH2410_PD00140	WP_029531721.1
cds1545	-1.68275975270824	5.61714010988593	487.980248454887	1.58659160592464e-10	1.56279273183577e-09	1.56279273183577e-09	RPHASCH2410_PD01780	WP_016735671.1
cds2844	1.57226142573981	5.79032712429743	487.12122298048	1.60186000971486e-10	1.57369081794297e-09	1.57369081794297e-09	RPHASCH2410_CH02895	WP_016732999.1
cds4796	-1.52809496511072	6.83775454503148	486.625883487968	1.61074304023093e-10	1.57827518313727e-09	1.57827518313727e-09	RPHASCH2410_CH04760	WP_004671792.1
cds2816	1.18573499294015	7.04475445931495	485.155872353642	1.63744938718213e-10	1.60025406167694e-09	1.60025406167694e-09	RPHASCH2410_CH02750	WP_046977061.1
cds3278	-2.006057798657	7.45088137553751	553.154682858872	1.67356349120181e-10	1.62828232602683e-09	1.62828232602683e-09	RPHASCH2410_CH13635	WP_012483243.1
cds1679	-2.08926642959007	6.2725716547713	519.720206905436	1.67482953652238e-10	1.62828232602683e-09	1.62828232602683e-09	RPHASCH2410_PD02440	WP_016735792.1
cds1687	-1.17968120126261	6.65369103705412	481.631330536038	1.70363884760966e-10	1.64965137992571e-09	1.64965137992571e-09	RPHASCH2410_PD02480	WP_016735800.1
cds5627	1.66780976541911	5.20887877815705	481.528127245705	1.70562405565388e-10	1.64965137992571e-09	1.64965137992571e-09	RPHASCH2410_CH21675	WP_010024905.1
cds998	1.49474778755819	5.5922552909407	479.222594558671	1.75069305661804e-10	1.68704964675166e-09	1.68704964675166e-09		gbkey=CDS
cds2834	1.22431942846031	8.32056177682603	479.09109795965	1.75330567081591e-10	1.68704964675166e-09	1.68704964675166e-09	RPHASCH2410_CH02845	WP_016732989.1
cds593	-1.16096730974445	6.79918556001238	478.408232089276	1.76694727912248e-10	1.69581632455268e-09	1.69581632455268e-09	RPHASCH2410_PB01200	WP_012490446.1
cds502	-1.32574647200398	10.1215810240049	478.091605019034	1.77331502205773e-10	1.69757496868595e-09	1.69757496868595e-09	RPHASCH2410_PB00745	WP_004668301.1
cds3274	-1.81350394369507	5.74507130237432	477.019052115342	1.79508749861314e-10	1.71403380288494e-09	1.71403380288494e-09	RPHASCH2410_CH13615	WP_004672535.1
cds1656	-1.67582338214427	5.98787958839609	475.878417305844	1.81858906688014e-10	1.7320556939777e-09	1.7320556939777e-09		end_range=464682,.
cds6417	1.5862915582263	5.32378470286692	475.000428327386	1.83692667517011e-10	1.7450803414116e-09	1.7450803414116e-09	RPHASCH2410_CH11535	WP_016734617.1
cds629	1.31977025501152	7.05549080747537	474.570240588234	1.8459911574944e-10	1.74925187405103e-09	1.74925187405103e-09	RPHASCH2410_PB01370	WP_016736559.1
cds1461	2.35470058486504	4.01570663573956	472.893141174699	1.88183710395718e-10	1.77871623235145e-09	1.77871623235145e-09	RPHASCH2410_PD01355	WP_016735600.1
cds4750	-1.27922297773659	6.46140212038839	472.502757548765	1.89029856101939e-10	1.78221347957067e-09	1.78221347957067e-09	RPHASCH2410_CH04495	WP_016737541.1
cds6413	1.12951279884838	10.4071184438992	471.809836609321	1.905428276502e-10	1.78864863854305e-09	1.78864863854305e-09	RPHASCH2410_CH11515	WP_016734620.1
cds1645	-1.18442612862719	8.37250551222844	471.562746661126	1.91085794665485e-10	1.78864863854305e-09	1.78864863854305e-09	RPHASCH2410_PD02270	WP_016735762.1
cds4889	-1.07788632195779	7.36456914094815	471.53540258466	1.91145993966663e-10	1.78864863854305e-09	1.78864863854305e-09	RPHASCH2410_CH05225	WP_016736418.1
cds2700	-1.31493050210268	7.00121400221885	471.116472204949	1.92071093562019e-10	1.79282320000658e-09	1.79282320000658e-09	RPHASCH2410_CH02145	WP_016732910.1
cds4753	1.52067738509392	5.12365203399452	466.398889803904	2.02862141068082e-10	1.88415134992017e-09	1.88415134992017e-09	RPHASCH2410_CH04510	WP_016737530.1
cds1591	-1.08146088280461	8.02980336698163	465.596805564515	2.04767237835983e-10	1.89324297157695e-09	1.89324297157695e-09	RPHASCH2410_PD02005	WP_016735713.1
cds2948	-1.14092200410903	7.59625045036981	465.561059113055	2.04852632510998e-10	1.89324297157695e-09	1.89324297157695e-09	RPHASCH2410_CH03435	WP_016733079.1
cds6394	1.21536171646709	5.94051340328197	462.809140252418	2.11554697927053e-10	1.95036757226837e-09	1.95036757226837e-09	RPHASCH2410_CH11415	WP_016734634.1
cds2082	-1.36831059688334	7.22897450100843	462.08288036596	2.1336638726612e-10	1.95931074800674e-09	1.95931074800674e-09		WP_080956218.1
cds1077	1.61934544060683	6.66083360294087	462.001044437215	2.13571676512623e-10	1.95931074800674e-09	1.95931074800674e-09	RPHASCH2410_PC01595	WP_008534378.1
cds6481	1.64434561976589	5.23612198160093	460.634395850064	2.17034673369156e-10	1.98621218195782e-09	1.98621218195782e-09	RPHASCH2410_CH11870	WP_016734570.1
cds6520	-2.38967534760797	5.84015741068739	517.602347801243	2.22276183869374e-10	2.02656770526571e-09	2.02656770526571e-09		WP_029531594.1
cds1830	-1.25274780125369	7.23932975061759	458.518745383836	2.22527204612398e-10	2.02656770526571e-09	2.02656770526571e-09	RPHASCH2410_PD03195	WP_016735927.1
cds1695	-1.14732290972886	9.95740753356926	457.194311146236	2.2604914160691e-10	2.05364547823947e-09	2.05364547823947e-09	RPHASCH2410_PD02520	WP_016735807.1
cds4070	-1.2533040356383	10.4252052277243	454.766784067022	2.32676731318016e-10	2.10873851167877e-09	2.10873851167877e-09		WP_004680151.1
cds1659	1.16326789926758	6.4287675214627	454.088100788902	2.34570506221232e-10	2.12076667822722e-09	2.12076667822722e-09	RPHASCH2410_PD02340	WP_016735774.1
cds1013	2.31611865019925	4.91574540142847	451.156786547898	2.42961801922738e-10	2.19133981830556e-09	2.19133981830556e-09	RPHASCH2410_PC01265	WP_008534237.1
cds1690	-1.76124238871748	5.25450943815899	449.76224540011	2.47077980545009e-10	2.22310788745185e-09	2.22310788745185e-09	RPHASCH2410_PD02500	WP_016735803.1
cds3681	-1.38153264630064	5.34862567805218	448.954105254186	2.49500975948065e-10	2.23548749158345e-09	2.23548749158345e-09	RPHASCH2410_CH15640	WP_016733873.1
cds688	1.08210091254212	6.94469394324498	448.905250989491	2.49648349313888e-10	2.23548749158345e-09	2.23548749158345e-09	RPHASCH2410_PB01660	WP_010014881.1
cds3707	-1.03658258486497	7.83387411419388	448.596538676908	2.50581987644187e-10	2.23849255310785e-09	2.23849255310785e-09	RPHASCH2410_CH15765	WP_046977130.1
cds4084	1.09180732967527	6.78404144333734	448.346903174867	2.5133997447009e-10	2.23991791533701e-09	2.23991791533701e-09	RPHASCH2410_CH17715	WP_010031314.1
cds3739	1.02150642758693	6.83350558181376	447.939876417177	2.52581671185865e-10	2.24563704334606e-09	2.24563704334606e-09	RPHASCH2410_CH15925	WP_010004408.1
cds2369	-1.30738323181922	9.85523499810385	446.122934289779	2.58213587714981e-10	2.29026885975634e-09	2.29026885975634e-09	RPHASCH2410_CH00435	WP_012483383.1
cds1364	-1.08779056252201	7.71762686075954	444.729028068347	2.62634863812037e-10	2.32397705732495e-09	2.32397705732495e-09	RPHASCH2410_PD00860	WP_016735520.1
cds2246	1.79916876663205	4.50637491236146	443.249019574499	2.67427386968244e-10	2.36080355995787e-09	2.36080355995787e-09	RPHASCH2410_PD05250	WP_004678736.1
cds1474	-1.14586422318831	8.86785927703972	442.830324035596	2.68801875723501e-10	2.36735393137192e-09	2.36735393137192e-09	RPHASCH2410_PD01425	WP_046977210.1
cds1721	2.32410318494991	8.24627898927702	641.755254875365	2.71527222094319e-10	2.38574270492731e-09	2.38574270492731e-09	RPHASCH2410_PD02655	WP_029531790.1
cds2714	-1.08971970194815	7.69638594942448	441.579119688712	2.72959276365202e-10	2.39270859820832e-09	2.39270859820832e-09	RPHASCH2410_CH02215	WP_016732920.1
cds504	-1.17394823645029	9.89184856234031	439.077353164984	2.81501749360082e-10	2.46182487816539e-09	2.46182487816539e-09	RPHASCH2410_PB00755	WP_012490727.1
cds4078	1.19729937566064	9.96967326765463	438.235508267888	2.84446977495171e-10	2.48178330248118e-09	2.48178330248118e-09	RPHASCH2410_CH17685	WP_012484653.1
cds6476	-1.84561342471224	7.8152203774746	497.489086510653	2.90888733557421e-10	2.5268173469028e-09	2.5268173469028e-09	RPHASCH2410_CH11840	WP_029531603.1
cds3276	-1.83613130644708	8.70839179177134	500.171424565583	2.9095866324208e-10	2.5268173469028e-09	2.5268173469028e-09	RPHASCH2410_CH13625	WP_004672539.1
cds781	-1.67338488271614	5.66610648977233	435.13649936552	2.95606960523185e-10	2.56124271582936e-09	2.56124271582936e-09	RPHASCH2410_PC00185	WP_004678514.1
cds1661	1.17050336092423	6.01684702880902	434.898167716491	2.96486429310813e-10	2.56293003443504e-09	2.56293003443504e-09	RPHASCH2410_PD02350	WP_016735776.1
cds1829	1.74850495404288	6.36010592537343	432.825724192138	3.04265571586909e-10	2.62411528675069e-09	2.62411528675069e-09	RPHASCH2410_PD03190	WP_016735926.1
cds5908	1.75258861103008	7.01958392465133	442.437342462851	3.23169061617491e-10	2.77436192117952e-09	2.77436192117952e-09	RPHASCH2410_CH08890	WP_004679829.1
cds4621	-1.11133455544472	7.24151533035654	427.686013178648	3.2462110940001e-10	2.77672368846756e-09	2.77672368846756e-09		WP_029532219.1
cds151	1.70265392383452	5.38259846499333	427.611492739246	3.24927858816135e-10	2.77672368846756e-09	2.77672368846756e-09	RPHASCH2410_PA00770	WP_016736811.1
cds2370	-1.03396074266289	6.58219578237238	426.723717089629	3.28608662080701e-10	2.80178182726211e-09	2.80178182726211e-09	RPHASCH2410_CH00440	WP_012483384.1
cds4911	-1.10831856238021	7.78119107870996	425.980868085685	3.31726446459725e-10	2.81553761700397e-09	2.81553761700397e-09	RPHASCH2410_CH05325	WP_012485450.1
cds1740	1.4046593786703	5.00438644841316	423.615457480386	3.41889401563214e-10	2.89523083721971e-09	2.89523083721971e-09	RPHASCH2410_PD02750	WP_004677397.1
cds4532	1.34922298482563	6.07998963728651	423.368656205279	3.42970805492256e-10	2.89783233624721e-09	2.89783233624721e-09		gbkey=CDS
cds6395	-1.23319791337445	7.8584508109454	422.212057783603	3.48092752367804e-10	2.93448462187543e-09	2.93448462187543e-09	RPHASCH2410_CH11420	WP_016734633.1
cds1116	1.09871572887126	8.62340119479884	420.409318716843	3.56257285938118e-10	2.99656409273343e-09	2.99656409273343e-09	RPHASCH2410_PC01790	WP_039752605.1
cds1254	-2.00486149651434	4.39264361575194	418.977693821266	3.62902393426027e-10	3.04561358429062e-09	3.04561358429062e-09	RPHASCH2410_PD00325	WP_016735423.1
cds1088	2.01866501329373	5.5721103131168	418.493221331999	3.65184201313541e-10	3.05790708169258e-09	3.05790708169258e-09	RPHASCH2410_PC01650	WP_016737437.1
cds2820	1.09419408689168	7.69547643360838	417.901930588429	3.67992095007571e-10	3.0745410973512e-09	3.0745410973512e-09	RPHASCH2410_CH02775	WP_016732974.1
cds2812	-1.10358530529797	9.3403340781354	416.691037478132	3.73822248997924e-10	3.11629549665752e-09	3.11629549665752e-09	RPHASCH2410_CH02730	WP_004674822.1
cds4831	-1.18243918727766	6.35748554957773	413.954654458889	3.87403602608318e-10	3.21519220523933e-09	3.21519220523933e-09	RPHASCH2410_CH04940	WP_003543311.1
cds372	1.07415920596846	6.36687299599453	413.770762993766	3.88337002766261e-10	3.21580841007547e-09	3.21580841007547e-09	RPHASCH2410_PB00100	WP_012490604.1
cds1404	1.74414050181767	6.01715547406707	412.845077808788	3.93076119006323e-10	3.24388560141479e-09	3.24388560141479e-09	RPHASCH2410_PD01060	WP_016735553.1
cds41	1.68289262608555	5.06741081444286	412.770502165667	3.93460877115233e-10	3.24388560141479e-09	3.24388560141479e-09	RPHASCH2410_PA00215	WP_016736911.1
cds1203	-1.37849105059964	7.85114234791529	412.570332995087	3.94495809557944e-10	3.24526992346238e-09	3.24526992346238e-09	RPHASCH2410_PD00050	WP_016735374.1
cds390	1.01080088476787	8.8802727869576	412.220767298387	3.96310880010991e-10	3.25305180675689e-09	3.25305180675689e-09	RPHASCH2410_PB00190	WP_016736685.1
cds4808	1.17910695908868	9.01874567470036	411.780909939035	3.98608799647535e-10	3.26475434809786e-09	3.26475434809786e-09	RPHASCH2410_CH04820	WP_012485376.1
cds2777	-1.42595067339499	6.55748917706107	411.526838663062	3.99943292835267e-10	3.26853219450306e-09	3.26853219450306e-09	RPHASCH2410_CH02560	WP_012483683.1
cds342	-1.052250208997	6.26587256021698	410.35468013756	4.06168675277472e-10	3.30628989167853e-09	3.30628989167853e-09	RPHASCH2410_PA01705	WP_010024303.1
cds3222	-1.37869345763932	8.63402234913639	409.564870196743	4.10427912043342e-10	3.33238975006123e-09	3.33238975006123e-09	RPHASCH2410_CH13350	WP_016734347.1
cds832	1.78976882635026	5.75521976186585	408.84653229773	4.14347558562527e-10	3.35693270930636e-09	3.35693270930636e-09		gbkey=CDS
cds4667	-1.18266068696086	6.15018719004153	407.963985848876	4.19223862469558e-10	3.37452670370657e-09	3.37452670370657e-09	RPHASCH2410_CH04075	WP_016737285.1
cds2223	-1.17667109501344	6.41197067386786	407.524631316633	4.21676650088289e-10	3.38698648343448e-09	3.38698648343448e-09	RPHASCH2410_PD05135	WP_016735316.1
cds2420	-1.26161934267495	7.44830695679291	406.355833639973	4.28284614919811e-10	3.4326966030939e-09	3.4326966030939e-09	RPHASCH2410_CH00700	WP_012483425.1
cds1692	-2.16091158518084	4.9456364409401	404.911489102668	4.366200085641e-10	3.48495547863578e-09	3.48495547863578e-09		WP_016735804.1
cds4802	-1.39297632245501	5.94776617035975	402.555972093935	4.50628306305964e-10	3.58110775053763e-09	3.58110775053763e-09	RPHASCH2410_CH04790	WP_039752204.1
cds1462	3.01780186334389	3.9488525074308	398.063593689472	4.78843260808455e-10	3.78923958817346e-09	3.78923958817346e-09	RPHASCH2410_PD01360	WP_016735601.1
cds1754	1.09780263702577	5.89005705665328	397.7004813651	4.81213592157604e-10	3.7981486795792e-09	3.7981486795792e-09	RPHASCH2410_PD02820	WP_016735861.1
cds932	-1.03805260441453	8.25043359119474	397.580696241147	4.81998563398376e-10	3.7981486795792e-09	3.7981486795792e-09	RPHASCH2410_PC00935	WP_009991623.1
cds785	1.52245324847785	5.21558255994327	396.870442911736	4.86684136200504e-10	3.82701412142539e-09	3.82701412142539e-09	RPHASCH2410_PC00210	WP_004671987.1
cds1258	-2.75679338436724	7.33739920194032	668.726656436269	4.92979502916209e-10	3.86839052288337e-09	3.86839052288337e-09	RPHASCH2410_PD00345	WP_004674013.1
cds2396	-1.18933945284538	5.91329901363224	395.155297618779	4.98222452408124e-10	3.90135280201592e-09	3.90135280201592e-09	RPHASCH2410_CH00580	WP_029531516.1
cds561	-1.13986122800785	6.32631869342133	394.791112118044	5.00713822176741e-10	3.91267606765666e-09	3.91267606765666e-09	RPHASCH2410_PB01040	WP_016736505.1
cds1565	1.38116260457217	6.04385427247019	393.677334093491	5.0842485827839e-10	3.9482038268382e-09	3.9482038268382e-09	RPHASCH2410_PD01880	WP_016735690.1
cds2956	-1.06142268065167	6.51161091118029	393.147392603776	5.12142972795487e-10	3.96884295481058e-09	3.96884295481058e-09	RPHASCH2410_CH03475	WP_016733086.1
cds341	-1.14027107234019	6.44652554257094	388.467692838422	5.46407878369817e-10	4.21691688399634e-09	4.21691688399634e-09	RPHASCH2410_PA01700	WP_016736964.1
cds1822	1.20348212420065	8.71518158505375	385.271519874172	5.71369225394175e-10	4.3914476604731e-09	4.3914476604731e-09	RPHASCH2410_PD03155	WP_012490080.1
cds4466	-1.0523177374852	7.15616820710299	384.918757475344	5.74205854081855e-10	4.40420596686144e-09	4.40420596686144e-09		WP_029531352.1
cds2959	1.54422988887334	5.84160366712179	383.40675154944	5.86554037964366e-10	4.48971730899923e-09	4.48971730899923e-09	RPHASCH2410_CH03495	WP_004671683.1
cds779	-1.83980167928113	5.00282820038774	381.777695671673	6.00210493577444e-10	4.57920458248879e-09	4.57920458248879e-09	RPHASCH2410_PC00175	WP_012489551.1
cds122	1.18141866960349	5.61139396604404	381.721080164168	6.00691811381779e-10	4.57920458248879e-09	4.57920458248879e-09	RPHASCH2410_PA00620	WP_016736836.1
cds729	-1.17424117812912	6.08801832518564	381.569420320202	6.0198339660606e-10	4.57972327946439e-09	4.57972327946439e-09	RPHASCH2410_PB01865	WP_046977162.1
cds4050	1.16987036032958	8.25878480041824	380.478083729297	6.11374853941413e-10	4.64173646714546e-09	4.64173646714546e-09	RPHASCH2410_CH17535	WP_012484631.1
cds3230	1.10988557064242	6.93211189567112	380.034444891879	6.15241936820508e-10	4.66164082898615e-09	4.66164082898615e-09	RPHASCH2410_CH13400	WP_016734344.1
